sexo;nacionalidad;comuna;provincia;region;carrera;escuela;facultad;campus
Masculino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;INGENIERIA EN INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Femenino;CHILENA;SANTIAGO;SANTIAGO;REGION METROPOLITANA;INGENIERIA EN INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;INGENIERIA EN INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;CERRILLOS;SANTIAGO;REGION METROPOLITANA;INGENIERIA EN INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;CERRILLOS;SANTIAGO;REGION METROPOLITANA;INGENIERIA EN INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;LO ESPEJO;SANTIAGO;REGION METROPOLITANA;INGENIERIA EN INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;ALGARROBO;SAN ANTONIO;REGION DE VALPARAISO;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;EL BOSQUE;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Femenino;CHILENA;PROVIDENCIA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;TEMUCO;CAUTIN;REGION DE LA ARAUCANIA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;EXTRANJERA;ESTACION CENTRAL;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;MELIPILLA;MELIPILLA;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;RECOLETA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;PEÑALOLEN;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;LINARES;LINARES;REGION DEL MAULE;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Femenino;CHILENA;RENCA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;QUILICURA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;INDEPENDENCIA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;SANTIAGO;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;LA PINTANA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;SAN MIGUEL;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;LA PINTANA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;ALGARROBO;SAN ANTONIO;REGION DE VALPARAISO;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;MAIPU;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;TALAGANTE;TALAGANTE;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;ALGARROBO;SAN ANTONIO;REGION DE VALPARAISO;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;REQUINOA;CACHAPOAL;REGION DEL LIB. GRAL. BERNARDO OHIGGINS;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Femenino;CHILENA;SANTIAGO;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;BUIN;MAIPO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;SANTIAGO;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;SAN BERNARDO;MAIPO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;SANTIAGO;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;MAIPU;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;PUDAHUEL;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;MACUL;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;TALAGANTE;TALAGANTE;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;ÑUÑOA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;CONCHALI;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;CERRILLOS;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;CONCHALI;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;PAINE;MAIPO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;PEÑALOLEN;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;SAN FERNANDO;COLCHAGUA;REGION DEL LIB. GRAL. BERNARDO OHIGGINS;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;PEDRO AGUIRRE CERDA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;LA GRANJA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;LA GRANJA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;SAN JOAQUIN;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;QUILICURA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;ALGARROBO;SAN ANTONIO;REGION DE VALPARAISO;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;QUILICURA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;ALGARROBO;SAN ANTONIO;REGION DE VALPARAISO;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;EL BOSQUE;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;SAN JOAQUIN;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Femenino;CHILENA;QUILICURA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Femenino;CHILENA;INDEPENDENCIA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;ÑUÑOA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;CONCHALI;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;SANTIAGO;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;INDEPENDENCIA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;SAN BERNARDO;MAIPO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Femenino;CHILENA;MACUL;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Femenino;CHILENA;SAN FELIPE;SAN FELIPE DE ACONCAGUA;REGION DE VALPARAISO;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;PUDAHUEL;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;ÑUÑOA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;INDEPENDENCIA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;ESTACION CENTRAL;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;ALGARROBO;SAN ANTONIO;REGION DE VALPARAISO;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;CERRO NAVIA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;MAIPU;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;SAN RAMON;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;ALGARROBO;SAN ANTONIO;REGION DE VALPARAISO;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;MACUL;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Femenino;CHILENA;LAS CONDES;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Femenino;CHILENA;ALGARROBO;SAN ANTONIO;REGION DE VALPARAISO;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;LO BARNECHEA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;MAIPU;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;SAN BERNARDO;MAIPO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;CONCHALI;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;SAN BERNARDO;MAIPO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;SANTIAGO;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;MACUL;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;RECOLETA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;SANTIAGO;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;BUIN;MAIPO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;LA PINTANA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;EL BOSQUE;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;EL BOSQUE;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;SANTIAGO;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Femenino;CHILENA;INDEPENDENCIA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;ALGARROBO;SAN ANTONIO;REGION DE VALPARAISO;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;QUILICURA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Femenino;CHILENA;MAIPU;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;ÑUÑOA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;ESTACION CENTRAL;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;MAIPU;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;LA CISTERNA;SANTIAGO;REGION METROPOLITANA;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;ALGARROBO;SAN ANTONIO;REGION DE VALPARAISO;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
Masculino;CHILENA;ALGARROBO;SAN ANTONIO;REGION DE VALPARAISO;INGENIERIA CIVIL EN COMPUTACION MENC. INFORMATICA;ESCUELA DE INFORMÁTICA;FACULTAD DE INGENIERÍA;MACUL
